65,165,265
67.91162109375,67.0257339477539,66.96473693847656
70.04041290283203,69.00350189208984,67.93441009521484
71.1419448852539,69.79822540283203,71.45694732666016
71.52999877929688,71.52999877929688,71.52999877929688
71.52999877929688,71.52999877929688,71.52999877929688
71.52999877929688,71.52999877929688,71.52999877929688
71.52999877929688,70.84672546386719,70.90933990478516
70.99739074707031,70.63431549072266,70.3855972290039
68.70244598388672,68.63772583007812,69.67057800292969
66.93543243408203,67.68848419189453,66.96305847167969
68.4804458618164,67.06963348388672,67.28385925292969
69.4488525390625,68.48417663574219,66.95210266113281
70.11287689208984,67.32412719726562,69.33941650390625
70.81706237792969,70.00542449951172,67.7676773071289
71.32752227783203,68.3270034790039,70.63536071777344
70.43267822265625,71.0238265991211,68.43225860595703
71.52999877929688,70.17314147949219,70.58441162109375
70.8308334350586,71.0572280883789,69.96910858154297
68.85176086425781,68.34590148925781,70.90459442138672
67.59781646728516,69.49640655517578,67.25311279296875
66.53001403808594,66.537109375,67.52529907226562
69.16389465332031,67.85465240478516,66.92118072509766
69.01026916503906,67.20358276367188,69.4629135131836
66.97370910644531,69.24513244628906,66.53742980957031
